,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,day_of_year,seasonal_cycle,hour_of_day,hour_sin,hour_cos,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,savoy_height_3h_ago,savoy_height_6h_ago,savoy_height_12h_ago,savoy_height_24h_ago,savoy_height_trend_6h,savoy_height_trend_24h,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,osage_creek_flow_12h_ago,osage_creek_flow_24h_ago,osage_creek_flow_trend_6h,osage_creek_flow_trend_24h,savoy_trend,hwy_16_flow_3h_ago,hwy_16_flow_6h_ago,hwy_16_flow_12h_ago,hwy_16_flow_trend_6h,hwy_16_height_3h_ago,hwy_16_height_6h_ago,hwy_16_height_12h_ago,hwy_16_height_trend_6h,qpf_next_6h,qpf_next_12h,qpf_next_24h,hwy_59_flow_est,hwy_59_height_3h_ago,hwy_59_height_6h_ago,hwy_59_height_trend_6h,hwy_59_flow_est_3h_ago,hwy_59_flow_est_6h_ago,hwy_59_flow_est_trend_6h,precip_111101030606,precip_111101030607,precip_111101030401,precip_111101030201,precip_111101030204,precip_111101030302,precip_111101030305,precip_111101030102,precip_111101030103,precip_111101030601,precip_111101030504,precip_111101030605,precip_111101030202,precip_111101030606_3h_ago,precip_111101030606_6h_ago,precip_111101030606_12h_ago,precip_111101030606_3h_sum,precip_111101030606_6h_sum,precip_111101030606_24h_sum,precip_111101030606_48h_sum,precip_111101030606_168h_sum,precip_111101030606_720h_sum,precip_111101030606_runoff_risk,precip_111101030607_3h_ago,precip_111101030607_6h_ago,precip_111101030607_12h_ago,precip_111101030607_3h_sum,precip_111101030607_6h_sum,precip_111101030607_24h_sum,precip_111101030607_48h_sum,precip_111101030607_168h_sum,precip_111101030607_720h_sum,precip_111101030607_runoff_risk,precip_111101030401_3h_ago,precip_111101030401_6h_ago,precip_111101030401_12h_ago,precip_111101030401_3h_sum,precip_111101030401_6h_sum,precip_111101030401_24h_sum,precip_111101030401_48h_sum,precip_111101030401_168h_sum,precip_111101030401_720h_sum,precip_111101030401_runoff_risk,precip_111101030201_3h_ago,precip_111101030201_6h_ago,precip_111101030201_12h_ago,precip_111101030201_3h_sum,precip_111101030201_6h_sum,precip_111101030201_24h_sum,precip_111101030201_48h_sum,precip_111101030201_168h_sum,precip_111101030201_720h_sum,precip_111101030201_runoff_risk,precip_111101030204_3h_ago,precip_111101030204_6h_ago,precip_111101030204_12h_ago,precip_111101030204_3h_sum,precip_111101030204_6h_sum,precip_111101030204_24h_sum,precip_111101030204_48h_sum,precip_111101030204_168h_sum,precip_111101030204_720h_sum,precip_111101030204_runoff_risk,precip_111101030302_3h_ago,precip_111101030302_6h_ago,precip_111101030302_12h_ago,precip_111101030302_3h_sum,precip_111101030302_6h_sum,precip_111101030302_24h_sum,precip_111101030302_48h_sum,precip_111101030302_168h_sum,precip_111101030302_720h_sum,precip_111101030302_runoff_risk,precip_111101030305_3h_ago,precip_111101030305_6h_ago,precip_111101030305_12h_ago,precip_111101030305_3h_sum,precip_111101030305_6h_sum,precip_111101030305_24h_sum,precip_111101030305_48h_sum,precip_111101030305_168h_sum,precip_111101030305_720h_sum,precip_111101030305_runoff_risk,precip_111101030102_3h_ago,precip_111101030102_6h_ago,precip_111101030102_12h_ago,precip_111101030102_3h_sum,precip_111101030102_6h_sum,precip_111101030102_24h_sum,precip_111101030102_48h_sum,precip_111101030102_168h_sum,precip_111101030102_720h_sum,precip_111101030102_runoff_risk,precip_111101030103_3h_ago,precip_111101030103_6h_ago,precip_111101030103_12h_ago,precip_111101030103_3h_sum,precip_111101030103_6h_sum,precip_111101030103_24h_sum,precip_111101030103_48h_sum,precip_111101030103_168h_sum,precip_111101030103_720h_sum,precip_111101030103_runoff_risk,precip_111101030601_3h_ago,precip_111101030601_6h_ago,precip_111101030601_12h_ago,precip_111101030601_3h_sum,precip_111101030601_6h_sum,precip_111101030601_24h_sum,precip_111101030601_48h_sum,precip_111101030601_168h_sum,precip_111101030601_720h_sum,precip_111101030601_runoff_risk,precip_111101030504_3h_ago,precip_111101030504_6h_ago,precip_111101030504_12h_ago,precip_111101030504_3h_sum,precip_111101030504_6h_sum,precip_111101030504_24h_sum,precip_111101030504_48h_sum,precip_111101030504_168h_sum,precip_111101030504_720h_sum,precip_111101030504_runoff_risk,precip_111101030605_3h_ago,precip_111101030605_6h_ago,precip_111101030605_12h_ago,precip_111101030605_3h_sum,precip_111101030605_6h_sum,precip_111101030605_24h_sum,precip_111101030605_48h_sum,precip_111101030605_168h_sum,precip_111101030605_720h_sum,precip_111101030605_runoff_risk,precip_111101030202_3h_ago,precip_111101030202_6h_ago,precip_111101030202_12h_ago,precip_111101030202_3h_sum,precip_111101030202_6h_sum,precip_111101030202_24h_sum,precip_111101030202_48h_sum,precip_111101030202_168h_sum,precip_111101030202_720h_sum,precip_111101030202_runoff_risk
2026-06-15 08:00:00+00:00,971.0,5.12,465.0,4.13,3020.0,9.9,8.28,912.97,4080.0,7.9,166,0.2802306751992159,8,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,6.96,3.78,6.96,3.78,-0.0999999999999996,-0.6200000000000001,856.0,542.0,856.0,542.0,-19.0,-97.0,-0.0499999999999998,9230.0,631.0,9230.0,-290.0,14.8,7.16,14.8,-0.2799999999999993,0.0,0.0,0.0,4050.0,12.88,4.2,-0.4100000000000001,9960.000000000002,892.2714285714286,-410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,5.074999999999999,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,21.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,16.05,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,7.324999999999999,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,8.1,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,16.05,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,16.5,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,7.225,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,8.775,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.825,22.0,22.0,22.0,0.0
2026-06-15 08:30:00+00:00,953.0,5.08,458.0,4.11,2990.0,9.87,8.16,912.9,3960.0,7.78,166,0.2802306751992159,8,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,6.81,4.01,6.81,4.01,-0.0999999999999996,-0.5899999999999999,811.0,1340.0,811.0,1340.0,-20.0,-94.0,-0.0199999999999995,8830.0,654.0,8830.0,-230.0,14.6,7.2,14.6,-0.2200000000000006,0.0,0.0,0.0,3940.0,12.99,4.39,-0.3900000000000005,10200.0,1012.8,-371.66666666666697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,3.025,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.450000000000001,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,9.150000000000002,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,4.175,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,4.7,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,8.95,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,4.075,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.125,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.275,22.0,22.0,22.0,0.0
2026-06-15 09:00:00+00:00,931.0,5.03,452.0,4.09,2920.0,9.79,8.05,912.83,3840.0,7.67,166,0.2802306751992159,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,6.66,4.64,6.66,4.64,-0.1099999999999994,-0.5699999999999994,772.0,2280.0,772.0,2280.0,-19.0,-90.0,-0.0199999999999995,8260.0,678.0,8260.0,-210.0,14.29,7.24,14.29,-0.2100000000000008,0.0,0.0,0.0,3830.0,13.06,4.87,-0.3599999999999994,10300.0,1295.5555555555557,-350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,9.399999999999999,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,2.175,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,2.525,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4750000000000005,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4249999999999998,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8249999999999997,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675,22.0,22.0,22.0,0.0
2026-06-15 09:30:00+00:00,913.0,4.99,449.0,4.08,2860.0,9.73,7.93,912.76,3740.0,7.57,166,0.2802306751992159,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,6.53,6.26,6.53,6.26,-0.1299999999999999,-0.54,740.0,2660.0,740.0,2660.0,-16.0,-82.0,-0.0299999999999993,7710.0,709.0,7710.0,-160.0,13.95,7.29,13.95,-0.1699999999999999,0.0,0.0,0.0,3720.0,13.09,5.46,-0.3499999999999996,10300.0,1714.7058823529412,-330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499999999999997,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,4.6,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,1.325,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,1.5750000000000002,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,2.625,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0750000000000002,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.875,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0250000000000004,22.0,22.0,22.0,0.0
2026-06-15 10:00:00+00:00,887.0,4.94,443.0,4.06,2770.0,9.64,7.84,912.71,3640.0,7.48,166,0.2802306751992159,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,6.4,7.81,6.4,7.81,-0.1399999999999996,-0.5299999999999994,712.0,2840.0,712.0,2840.0,-15.0,-78.0,-0.04,7140.0,747.0,7140.0,-220.0,13.58,7.35,13.58,-0.2299999999999986,0.0,0.0,0.0,3630.0,13.05,5.99,-0.3200000000000003,10250.000000000004,2094.4444444444443,-310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249999999999999,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.05,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,1.025,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7249999999999999,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000001,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000002,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1.575,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7249999999999999,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.775,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2249999999999999,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,22.0,22.0,22.0,0.0
2026-06-15 10:30:00+00:00,872.0,4.91,440.0,4.05,2720.0,9.59,7.73,912.64,3560.0,7.4,166,0.2802306751992159,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,6.3,8.72,6.3,8.72,-0.1200000000000001,-0.5199999999999996,688.0,2840.0,688.0,2840.0,-12.0,-71.0,-0.0199999999999995,6560.0,773.0,6560.0,-200.0,13.18,7.39,13.18,-0.1999999999999993,0.0,0.0,0.0,3530.0,12.92,6.39,-0.3200000000000003,10000.0,2404.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.47500000000000003,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.375,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1.125,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.375,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.525,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8750000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,22.0,22.0,22.0,0.0
2026-06-15 11:00:00+00:00,857.0,4.88,433.0,4.03,2690.0,9.56,7.64,912.58,3470.0,7.31,166,0.2802306751992159,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,6.2,9.32,6.2,9.32,-0.1100000000000003,-0.4900000000000002,658.0,2830.0,658.0,2830.0,-16.0,-71.0,-0.0099999999999997,6110.0,800.0,6110.0,-170.0,12.8,7.43,12.8,-0.1699999999999999,0.0,0.0,0.0,3450.0,12.75,6.6,-0.29,9730.0,2564.0,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.575,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.55,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.85,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.85,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.675,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,22.0,22.0,22.0,0.0
2026-06-15 11:30:00+00:00,843.0,4.85,430.0,4.02,2640.0,9.5,7.55,912.53,3390.0,7.23,166,0.2802306751992159,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,6.13,9.89,6.13,9.89,-0.0900000000000007,-0.4700000000000006,642.0,2830.0,642.0,2830.0,-13.0,-68.0,0.0,5730.0,834.0,5730.0,-130.0,12.47,7.48,12.47,-0.1400000000000005,0.0,0.0,0.0,3370.0,12.52,6.7,-0.29,9340.0,2628.8888888888887,-260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5250000000000001,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.45,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6250000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,22.0,22.0,22.0,0.0
2026-06-15 12:00:00+00:00,828.0,4.82,427.0,4.01,2590.0,9.45,7.47,912.47,3310.0,7.16,166,0.2802306751992159,12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,6.03,10.27,6.03,10.27,-0.0899999999999998,-0.4399999999999995,628.0,2870.0,628.0,2870.0,-13.0,-64.0,0.0,5370.0,883.0,5370.0,-130.0,12.15,7.55,12.15,-0.1400000000000005,0.0,0.0,0.0,3290.0,12.23,6.75,-0.2600000000000007,8850.0,2678.5714285714284,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,22.0,22.0,0.0
2026-06-15 12:30:00+00:00,814.0,4.79,421.0,3.99,2540.0,9.4,7.39,912.41,3240.0,7.09,166,0.2802306751992159,12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,5.96,10.45,5.96,10.45,-0.0899999999999998,-0.4299999999999997,609.0,2820.0,609.0,2820.0,-12.0,-63.0,-0.0199999999999995,5060.0,942.0,5060.0,-150.0,11.87,7.63,11.87,-0.1600000000000001,0.0,0.0,0.0,3227.1428571428573,11.89,6.75,-0.25,8300.0,2678.5714285714284,-222.85714285714263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,22.0,22.0,0.0
2026-06-15 13:00:00+00:00,799.0,4.76,418.0,3.98,2510.0,9.36,7.31,912.38,3170.0,7.02,166,0.2802306751992159,13,-0.2588190451025208,-0.9659258262890684,0.0,0.0,0.0,0.0,5.89,10.4,5.89,10.4,-0.0899999999999998,-0.4199999999999999,598.0,2680.0,598.0,2680.0,-12.0,-60.0,-0.0200000000000004,4760.0,1090.0,4760.0,-130.0,11.59,7.82,11.59,-0.1400000000000005,0.0,0.0,0.0,3148.0,11.53,6.72,-0.2400000000000002,7730.0,2658.5714285714284,-222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,22.0,22.0,0.0
2026-06-15 13:30:00+00:00,785.0,4.73,415.0,3.97,2470.0,9.32,7.23,912.32,3100.0,6.95,166,0.2802306751992159,13,-0.2588190451025208,-0.9659258262890684,0.0,0.0,0.0,0.0,5.81,10.37,5.81,10.37,-0.0899999999999998,-0.4099999999999992,573.0,2480.0,573.0,2480.0,-12.0,-56.0,-0.0199999999999995,4530.0,1930.0,4530.0,-120.0,11.38,8.72,11.38,-0.129999999999999,0.0,0.0,0.0,3076.6666666666665,11.16,6.64,-0.2399999999999993,7250.0,2591.818181818182,-213.33333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,22.0,22.0,0.0
2026-06-15 14:00:00+00:00,776.0,4.71,415.0,3.97,2440.0,9.29,7.17,912.28,3030.0,6.89,166,0.2802306751992159,14,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,5.74,10.27,5.74,10.27,-0.08,-0.4100000000000001,562.0,2270.0,562.0,2270.0,-6.0,-50.0,-0.0099999999999997,4350.0,3420.0,4350.0,-100.0,11.21,10.29,11.21,-0.1100000000000012,0.0,0.0,0.0,3030.0,10.81,6.57,-0.2199999999999997,6815.0,2534.705882352941,-197.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,20.3,20.3,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.47500000000000003,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,30.7,30.7,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,30.2,30.2,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.1,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.975,15.975,15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.675,28.2,28.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.1,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.375,12.4,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5750000000000001,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,22.0,22.0,22.0,0.0
